iter	Logloss
466	0.0002744823396
467	0.0002744823396
468	0.0002744814993
469	0.0002744809172
470	0.0002744800769
471	0.0002744792366
472	0.0002744783963
473	0.000274477556
474	0.0002744767157
475	0.0002744758754
476	0.0002744750351
477	0.0002744741949
478	0.0002744733546
479	0.0002744725144
480	0.0002744716741
481	0.0002744708339
482	0.0002744699937
483	0.0002744691535
484	0.0002744683133
485	0.0002744674732
486	0.000274466633
487	0.0002744657929
488	0.0002744649527
489	0.0002744641126
490	0.0002744632725
491	0.0002744624324
492	0.0002744615923
493	0.0002744607522
494	0.0002744599121
495	0.000274459072
496	0.000274458232
497	0.0002744573919
498	0.0002744565519
499	0.0002744557119
500	0.0002744548719
501	0.0002744540319
502	0.0002744531919
503	0.0002744523519
504	0.0002744515119
505	0.000274450672
506	0.000274449832
507	0.0002744489921
508	0.0002744481522
509	0.0002744473123
510	0.0002744464724
511	0.0002744456325
512	0.0002744447926
513	0.0002744439527
514	0.0002744431129
515	0.000274442273
516	0.0002744414332
517	0.0002744405934
518	0.0002744397535
519	0.0002744389137
520	0.000274438074
521	0.0002744372342
522	0.0002744363944
523	0.0002744355546
524	0.0002744347149
525	0.0002744338751
526	0.0002744330354
527	0.0002744321957
528	0.000274431356
529	0.0002744305163
530	0.0002744296766
531	0.0002744288369
532	0.0002744279973
533	0.0002744271576
534	0.000274426318
535	0.0002744254783
536	0.0002744246387
537	0.0002744237991
538	0.0002744229595
539	0.0002744221199
540	0.0002744212803
541	0.0002744204408
542	0.0002744196012
543	0.0002744187617
544	0.0002744179221
545	0.0002744170826
546	0.0002744162431
547	0.0002744154036
548	0.0002744145641
549	0.0002744137246
550	0.0002744128852
551	0.0002744120457
552	0.0002744112063
553	0.0002744103668
554	0.0002744095274
555	0.000274408688
556	0.0002744078486
557	0.0002744070092
558	0.0002744061698
559	0.0002744053304
560	0.0002744044911
561	0.0002744036517
562	0.0002744028124
563	0.0002744019731
564	0.0002744011337
565	0.0002744002944
566	0.0002743994551
567	0.0002743986159
568	0.0002743977766
569	0.0002743969373
570	0.0002743960981
571	0.0002743952588
572	0.0002743944196
573	0.0002743935804
574	0.0002743927412
575	0.000274391902
576	0.0002743910628
577	0.0002743902236
578	0.0002743893844
579	0.0002743885453
580	0.0002743877061
581	0.000274386867
582	0.0002743860279
583	0.0002743851888
584	0.0002743843497
585	0.0002743835106
586	0.0002743826715
587	0.0002743818324
588	0.0002743809934
589	0.0002743801543
590	0.0002743793153
591	0.0002743784762
592	0.0002743776372
593	0.0002743767982
594	0.0002743759592
595	0.0002743751203
596	0.0002743742813
597	0.0002743734423
598	0.0002743726034
599	0.0002743717644
600	0.0002743709255
601	0.0002743700866
602	0.0002743692477
603	0.0002743684088
604	0.0002743675699
605	0.000274366731
606	0.0002743658922
607	0.0002743650533
608	0.0002743642145
609	0.0002743633756
610	0.0002743625368
611	0.000274361698
612	0.0002743608592
613	0.0002743600204
614	0.0002743591816
615	0.0002743583429
616	0.0002743575041
617	0.0002743566654
618	0.0002743558266
619	0.0002743549879
620	0.0002743541492
621	0.0002743533105
622	0.0002743524718
623	0.0002743516331
624	0.0002743507945
625	0.0002743499558
626	0.0002743491172
627	0.0002743482785
628	0.0002743474399
629	0.0002743466013
630	0.0002743457627
631	0.0002743449241
632	0.0002743440855
633	0.0002743432469
634	0.0002743424084
635	0.0002743415698
636	0.0002743407313
637	0.0002743398927
638	0.0002743390542
639	0.0002743382157
640	0.0002743373772
641	0.0002743365387
642	0.0002743357003
643	0.0002743348618
644	0.0002743340233
645	0.0002743331849
646	0.0002743323465
647	0.0002743315081
648	0.0002743306696
649	0.0002743298312
650	0.0002743289929
651	0.0002743281545
652	0.0002743273161
653	0.0002743264778
654	0.0002743256394
655	0.0002743248011
656	0.0002743239627
657	0.0002743231244
658	0.0002743222861
659	0.0002743214478
660	0.0002743206096
661	0.0002743197713
662	0.000274318933
663	0.0002743180948
664	0.0002743172565
665	0.0002743164183
666	0.0002743155801
667	0.0002743147419
668	0.0002743139037
669	0.0002743130655
670	0.0002743122274
671	0.0002743113892
672	0.000274310551
673	0.0002743097129
674	0.0002743088748
675	0.0002743080367
676	0.0002743071985
677	0.0002743063604
678	0.0002743055224
679	0.0002743046843
680	0.0002743038462
681	0.0002743030082
682	0.0002743021701
683	0.0002743013321
684	0.0002743004941
685	0.0002742996561
686	0.0002742988181
687	0.0002742979801
688	0.0002742971421
689	0.0002742963041
690	0.0002742954662
691	0.0002742946282
692	0.0002742937903
693	0.0002742929524
694	0.0002742921144
695	0.0002742912765
696	0.0002742904387
697	0.0002742896008
698	0.0002742887629
699	0.000274287925
700	0.0002742870872
701	0.0002742862494
702	0.0002742854115
703	0.0002742845737
704	0.0002742837359
705	0.0002742828981
706	0.0002742820603
707	0.0002742812225
708	0.0002742803848
709	0.000274279547
710	0.0002742787093
711	0.0002742778716
712	0.0002742770338
713	0.0002742761961
714	0.0002742753584
715	0.0002742745207
716	0.0002742736831
717	0.0002742728454
718	0.0002742720078
719	0.0002742711701
720	0.0002742703325
721	0.0002742694949
722	0.000274269076
723	0.0002742674008
724	0.000274266982
725	0.0002742665633
726	0.0002742661445
727	0.0002742657257
728	0.0002742640506
729	0.0002742636318
730	0.000274263213
731	0.0002742627943
732	0.0002742623755
733	0.0002742619567
734	0.000274261538
735	0.0002742611192
736	0.0002742607005
737	0.0002742602817
738	0.000274259863
739	0.0002742594442
740	0.0002742590255
741	0.0002742586067
742	0.000274258188
743	0.0002742577693
744	0.0002742573505
745	0.0002742556756
746	0.0002742552569
747	0.0002742548382
748	0.0002742531634
749	0.0002742527447
750	0.000274252326
751	0.0002742519073
752	0.0002742502325
753	0.0002742498138
754	0.0002742493951
755	0.0002742489765
756	0.0002742473018
757	0.0002742468831
758	0.0002742464644
759	0.0002742460458
760	0.0002742443712
761	0.0002742439525
762	0.0002742435339
763	0.0002742431152
764	0.0002742414407
765	0.0002742397662
766	0.0002742393476
767	0.000274238929
768	0.0002742385104
769	0.0002742380918
770	0.0002742376732
771	0.0002742372546
772	0.000274236836
773	0.0002742364174
774	0.0002742359988
775	0.0002742355802
776	0.0002742351616
777	0.000274234743
778	0.0002742343244
779	0.0002742339058
780	0.0002742334873
781	0.0002742330687
782	0.0002742326501
783	0.0002742322315
784	0.000274231813
785	0.0002742313944
786	0.0002742309759
787	0.0002742305573
788	0.0002742301387
789	0.0002742297202
790	0.0002742293016
791	0.0002742288831
792	0.0002742284645
793	0.000274228046
794	0.0002742276275
795	0.0002742272089
796	0.0002742267904
797	0.0002742263719
798	0.0002742259533
799	0.0002742255348
800	0.0002742251163
801	0.0002742246978
802	0.0002742242792
803	0.0002742238607
804	0.0002742234422
805	0.0002742230237
806	0.0002742226052
807	0.0002742221867
808	0.0002742217682
809	0.0002742213497
810	0.0002742209312
811	0.0002742205127
812	0.0002742200942
813	0.0002742196757
814	0.0002742192572
815	0.0002742188387
816	0.0002742171648
817	0.0002742167464
818	0.0002742163279
819	0.0002742159094
820	0.000274215491
821	0.0002742138171
822	0.0002742121433
823	0.0002742104696
824	0.0002742087959
825	0.0002742071222
826	0.0002742054486
827	0.0002742037751
828	0.0002742021015
829	0.0002742016832
830	0.0002742000097
831	0.0002741983363
832	0.0002741979179
833	0.0002741974996
834	0.0002741970812
835	0.0002741966629
836	0.0002741962445
837	0.0002741958262
838	0.0002741954079
839	0.0002741949895
840	0.0002741945712
841	0.0002741941529
842	0.0002741937346
843	0.0002741933163
844	0.0002741928979
845	0.0002741924796
846	0.0002741920613
847	0.000274191643
848	0.0002741912247
849	0.0002741908064
850	0.0002741903881
851	0.0002741899698
852	0.0002741895515
853	0.0002741891332
854	0.0002741887149
855	0.0002741882966
856	0.0002741878783
857	0.0002741874601
858	0.0002741870418
859	0.0002741866235
860	0.0002741862052
861	0.000274185787
862	0.0002741853687
863	0.0002741849504
864	0.0002741845322
865	0.0002741841139
866	0.0002741836956
867	0.0002741832774
868	0.0002741828591
869	0.0002741824409
870	0.0002741820226
871	0.0002741816044
872	0.0002741811862
873	0.0002741807679
874	0.0002741803497
875	0.0002741799315
876	0.0002741795132
877	0.000274179095
878	0.0002741786768
879	0.0002741770039
880	0.000274175331
881	0.0002741749128
882	0.0002741732401
883	0.0002741715673
884	0.0002741698946
885	0.000274168222
886	0.0002741665494
887	0.0002741648768
888	0.0002741632043
889	0.0002741615318
890	0.0002741598593
891	0.0002741581869
892	0.0002741577688
893	0.0002741573508
894	0.0002741569327
895	0.0002741565146
896	0.0002741560965
897	0.0002741556784
898	0.0002741552604
899	0.0002741548423
900	0.0002741544242
901	0.0002741540061
902	0.0002741535881
903	0.00027415317
904	0.000274152752
905	0.0002741523339
906	0.0002741519158
907	0.0002741514978
908	0.0002741510798
909	0.0002741506617
910	0.0002741502437
911	0.0002741498256
912	0.0002741494076
913	0.0002741489896
914	0.0002741485715
915	0.0002741481535
916	0.0002741477355
917	0.0002741473174
918	0.0002741468994
919	0.0002741464814
920	0.0002741460634
921	0.0002741456454
922	0.0002741452274
923	0.0002741448094
924	0.0002741443914
925	0.0002741439733
926	0.0002741435553
927	0.0002741431374
928	0.0002741427194
929	0.0002741423014
930	0.0002741418834
931	0.0002741414654
932	0.0002741410474
933	0.0002741406294
934	0.0002741402115
935	0.0002741397935
936	0.0002741393755
937	0.0002741389575
938	0.0002741385396
939	0.0002741381216
940	0.0002741377036
941	0.0002741372857
942	0.0002741368677
943	0.0002741364498
944	0.0002741360318
945	0.0002741356139
946	0.0002741351959
947	0.000274134778
948	0.00027413436
949	0.0002741339421
950	0.0002741335242
951	0.0002741331062
952	0.0002741326883
953	0.0002741322704
954	0.0002741318525
955	0.0002741314345
956	0.0002741310166
957	0.0002741305987
958	0.0002741301808
959	0.0002741297629
960	0.000274129345
961	0.0002741289271
962	0.0002741285092
963	0.0002741280913
964	0.0002741276734
965	0.0002741272555
966	0.0002741268376
967	0.0002741264197
968	0.0002741260018
969	0.0002741255839
970	0.000274125166
971	0.0002741247482
972	0.0002741243303
973	0.0002741239124
974	0.0002741234945
975	0.0002741230767
976	0.0002741226588
977	0.0002741222409
978	0.0002741218231
979	0.0002741214052
980	0.0002741209874
981	0.0002741205695
982	0.0002741201517
983	0.0002741197338
984	0.000274119316
985	0.0002741188981
986	0.0002741184803
987	0.0002741180625
988	0.0002741176446
989	0.0002741172268
990	0.000274116809
991	0.0002741163911
992	0.0002741159733
993	0.0002741155555
994	0.0002741151377
995	0.0002741147199
996	0.0002741143021
997	0.0002741138842
998	0.0002741134664
999	0.0002741130486
